strategy,step,price,action,reward,cumulative_reward,regime
Momentum,245,168.1679,2,0.1658,46.8467,1
Momentum,246,167.8891,2,0.2247,47.0714,1
Momentum,247,167.5119,2,0.2991,47.3705,1
Momentum,248,167.0108,2,-0.8736,46.4969,1
Momentum,249,168.4698,2,-0.1767,46.3202,1
Momentum,250,168.7675,2,0.6221,46.9423,1
Momentum,251,167.7176,2,-0.4446,46.4978,1
Momentum,252,168.4632,2,-0.9924,45.5054,1
Momentum,253,170.1349,2,-0.4211,45.0843,1
Momentum,254,170.8513,0,-0.7965,44.2878,1
Momentum,255,169.4904,2,0.2742,44.5620,1
Momentum,256,169.0257,2,-0.5676,43.9944,1
Momentum,257,169.9851,0,-0.3931,43.6013,1
Momentum,258,169.3169,0,0.1691,43.7704,1
Momentum,259,169.6033,1,0.0000,43.7704,1
Momentum,260,170.1400,0,-0.5004,43.2700,1
Momentum,261,169.2887,0,-0.0679,43.2022,1
Momentum,262,169.1738,0,-1.5691,41.6331,1
Momentum,263,166.5193,2,0.4494,42.0824,1
Momentum,264,165.7710,2,0.0564,42.1388,1
Momentum,265,165.6776,2,0.5341,42.6729,1
Momentum,266,164.7926,2,-0.8881,41.7848,1
Momentum,267,166.2561,2,0.6374,42.4223,1
Momentum,268,165.1964,2,0.1300,42.5522,1
Momentum,269,164.9817,2,-0.1532,42.3990,1
Momentum,270,165.2344,2,-0.7798,41.6193,1
Momentum,271,166.5229,2,0.6471,42.2664,1
Momentum,272,165.4452,2,-0.6379,41.6285,1
Momentum,273,166.5007,2,-0.0482,41.5802,1
Momentum,274,166.5810,2,0.4305,42.0107,1
Momentum,275,165.8639,2,-0.2856,41.7251,1
Momentum,276,166.3376,2,-0.1440,41.5811,1
Momentum,277,166.5771,2,0.2472,41.8283,1
Momentum,278,166.1653,2,-0.0871,41.7412,1
Momentum,279,166.3100,2,0.1362,41.8775,1
Momentum,280,166.0835,2,-0.1107,41.7668,1
Momentum,281,166.2673,2,-0.3690,41.3978,1
Momentum,282,166.8808,2,-0.7922,40.6056,1
Momentum,283,168.2028,2,0.5964,41.2021,1
Momentum,284,167.1996,2,-1.0428,40.1592,1
Momentum,285,168.9432,1,-0.0000,40.1592,1
Momentum,286,167.3315,2,0.0543,40.2135,1
Momentum,287,167.2407,2,-0.3024,39.9111,1
Momentum,288,167.7465,2,-0.1399,39.7712,1
Momentum,289,167.9812,2,0.2977,40.0688,1
Momentum,290,167.4811,2,0.0856,40.1544,1
Momentum,291,167.3377,2,0.2176,40.3720,1
Momentum,292,166.9736,0,-0.2533,40.1187,1
Momentum,293,166.5506,0,0.4499,40.5686,1
Momentum,294,167.3000,0,0.1900,40.7586,1
Momentum,295,167.6178,0,-0.3210,40.4376,1
Momentum,296,167.0797,0,0.4566,40.8942,1
Momentum,297,167.8426,0,0.1495,41.0437,1
Momentum,298,168.0935,0,0.3824,41.4261,1
Momentum,299,168.7363,0,0.2750,41.7011,1
Momentum,300,169.2004,0,-0.4291,41.2720,1
Momentum,301,168.4743,0,-0.2818,40.9902,1
Momentum,302,167.9996,0,0.3542,41.3444,1
Momentum,303,168.5947,0,0.2703,41.6147,1
Momentum,304,169.0504,0,-0.0426,41.5721,1
Momentum,305,168.9784,0,0.0249,41.5970,1
Momentum,306,169.0205,0,0.5729,42.1699,1
Momentum,307,169.9888,0,-0.3386,41.8314,1
Momentum,308,169.4133,0,0.2150,42.0463,1
Momentum,309,169.7775,0,-0.1493,41.8971,1
Momentum,310,169.5240,0,-0.1493,41.7477,1
Momentum,311,169.2708,0,0.4801,42.2278,1
Momentum,312,170.0835,0,0.3253,42.5531,1
Momentum,313,170.6368,0,0.3025,42.8556,1
Momentum,314,171.1530,0,0.5164,43.3721,1
Momentum,315,172.0369,0,-0.1092,43.2629,1
Momentum,316,171.8490,0,0.2038,43.4667,1
Momentum,317,172.1993,0,-0.2677,43.1990,1
Momentum,318,171.7383,0,0.0405,43.2395,1
Momentum,319,171.8079,0,-0.1731,43.0665,1
Momentum,320,171.5106,0,-0.0587,43.0077,1
Momentum,321,171.4098,0,0.1767,43.1844,1
Momentum,322,171.7127,0,-0.4910,42.6934,1
Momentum,323,170.8696,0,0.8940,43.5874,1
Momentum,324,172.3972,0,-0.5960,42.9914,1
Momentum,325,171.3697,0,-0.6668,42.3247,1
Momentum,326,170.2271,0,0.4772,42.8019,1
Momentum,327,171.0394,0,0.2798,43.0816,1
Momentum,328,171.5179,0,0.1869,43.2686,1
Momentum,329,171.8385,0,0.1792,43.4477,1
Momentum,330,172.1465,0,-0.1278,43.3200,1
Momentum,331,171.9265,0,-0.5333,42.7866,1
Momentum,332,171.0096,0,-0.0542,42.7325,1
Momentum,333,170.9169,0,-0.4039,42.3285,1
Momentum,334,170.2265,0,0.3912,42.7197,1
Momentum,335,170.8925,0,-0.1551,42.5646,1
Momentum,336,170.6274,0,-0.4657,42.0989,1
Momentum,337,169.8328,0,-0.2070,41.8919,1
Momentum,338,169.4812,2,-0.1496,41.7424,1
Momentum,339,169.7347,0,-0.3185,41.4239,1
Momentum,340,169.1942,1,-0.0000,41.4239,1
Momentum,341,168.4738,2,-0.1000,41.3239,1
Momentum,342,168.6423,2,-0.0955,41.2285,1
Momentum,343,168.8033,2,0.2657,41.4942,1
Momentum,344,168.3548,2,0.2360,41.7302,1
Momentum,345,167.9574,2,-0.1101,41.6201,1
Momentum,346,168.1423,2,0.6949,42.3150,1
Momentum,347,166.9739,2,0.6453,42.9603,1
Momentum,348,165.8965,2,0.2848,43.2450,1
Momentum,349,165.4241,2,0.0271,43.2721,1
Momentum,350,165.3793,2,-0.2279,43.0442,1
Momentum,351,165.7562,2,-0.7780,42.2661,1
Momentum,352,167.0459,2,-0.4376,41.8285,1
Momentum,353,167.7769,2,0.0713,41.8998,1
Momentum,354,167.6573,2,0.0005,41.9004,1
Momentum,355,167.6564,2,0.4698,42.3702,1
Momentum,356,166.8687,2,-0.0233,42.3468,1
Momentum,357,166.9076,2,0.1073,42.4542,1
Momentum,358,166.7285,2,-0.1913,42.2629,1
Momentum,359,167.0474,2,0.3693,42.6322,1
Momentum,360,166.4305,2,-0.2951,42.3371,1
Momentum,361,166.9216,2,-0.7652,41.5719,1
Momentum,362,168.1989,2,0.0593,41.6312,1
Momentum,363,168.0991,2,-0.1866,41.4447,1
Momentum,364,168.4127,2,-0.3139,41.1308,1
Momentum,365,168.9414,2,0.2195,41.3503,1
Momentum,366,168.5705,2,-0.0878,41.2625,1
Momentum,367,168.7184,2,0.0170,41.2795,1
Momentum,368,168.6898,2,-0.0242,41.2553,1
Momentum,369,168.7306,2,0.3898,41.6451,1
Momentum,370,168.0728,2,-0.0078,41.6373,1
Momentum,371,168.0860,2,-0.2328,41.4045,1
Momentum,372,168.4773,2,-0.6732,40.7313,1
Momentum,373,169.6115,0,0.4033,41.1346,1
Momentum,374,170.2955,0,0.9424,42.0771,1
Momentum,375,171.9005,0,-0.4722,41.6048,1
Momentum,376,171.0888,0,0.3160,41.9208,1
Momentum,377,171.6294,0,-0.0219,41.8989,1
Momentum,378,171.5917,0,0.9146,42.8135,1
Momentum,379,173.1612,0,-0.5241,42.2895,1
Momentum,380,172.2537,0,-0.5151,41.7744,1
Momentum,381,171.3664,0,-0.3797,41.3947,1
Momentum,382,170.7157,0,-1.0765,40.3182,1
Momentum,383,168.8780,0,-0.2767,40.0415,1
Momentum,384,168.4107,0,-0.3745,39.6670,1
Momentum,385,167.7800,0,0.0766,39.7436,1
Momentum,386,167.9085,0,0.1639,39.9074,1
Momentum,387,168.1837,0,0.8853,40.7927,1
Momentum,388,169.6726,0,0.3972,41.1899,1
Momentum,389,170.3465,0,-0.3415,40.8485,1
Momentum,390,169.7648,0,-0.4770,40.3714,1
Momentum,391,168.9550,0,0.2030,40.5744,1
Momentum,392,169.2980,0,-0.6639,39.9106,1
Momentum,393,168.1741,2,-0.8644,39.0462,1
Momentum,394,169.6277,0,0.5066,39.5528,1
Momentum,395,170.4871,0,-0.2948,39.2581,1
Momentum,396,169.9846,0,-0.8663,38.3918,1
Momentum,397,168.5120,2,-0.6259,37.7659,1
Momentum,398,169.5667,0,-0.1019,37.6640,1
Momentum,399,169.3939,0,0.5418,38.2058,1
Momentum,400,170.3116,0,-0.8185,37.3873,1
Momentum,401,168.9177,0,-0.3127,37.0746,1
Momentum,402,168.3895,2,0.0107,37.0854,1
Momentum,403,168.3714,2,-0.0096,37.0757,1
Momentum,404,168.3876,2,0.2270,37.3027,1
Momentum,405,168.0053,2,-0.2947,37.0080,1
Momentum,406,168.5005,2,0.5234,37.5314,1
Momentum,407,167.6186,2,0.0583,37.5897,1
Momentum,408,167.5209,2,-0.0701,37.5196,1
Momentum,409,167.6383,2,-0.2546,37.2650,1
Momentum,410,168.0651,2,-0.3351,36.9299,1
Momentum,411,168.6283,2,0.5539,37.4837,1
Momentum,412,167.6944,2,0.7244,38.2082,1
Momentum,413,166.4796,2,-0.6579,37.5502,1
Momentum,414,167.5749,2,-0.1696,37.3806,1
Momentum,415,167.8592,1,-0.0000,37.3806,1
Momentum,416,167.2646,2,-0.7622,36.6184,1
Momentum,417,168.5395,2,-0.0372,36.5812,1
Momentum,418,168.6022,2,-0.5400,36.0411,1
Momentum,419,169.5127,2,0.0144,36.0555,1
Momentum,420,169.4883,0,0.9271,36.9827,1
Momentum,421,171.0597,0,0.7298,37.7125,1
Momentum,422,172.3081,0,-0.2422,37.4703,1
Momentum,423,171.8907,0,0.3374,37.8076,1
Momentum,424,172.4706,0,0.1681,37.9757,1
Momentum,425,172.7606,0,0.4944,38.4701,1
Momentum,426,173.6146,0,-0.6080,37.8622,1
Momentum,427,172.5592,0,0.1843,38.0465,1
Momentum,428,172.8772,0,0.3471,38.3936,1
Momentum,429,173.4773,0,-0.9705,37.4230,1
Momentum,430,171.7936,0,-0.6631,36.7600,1
Momentum,431,170.6545,0,-1.0354,35.7246,1
Momentum,432,168.8876,0,-0.1556,35.5690,1
Momentum,433,168.6248,0,0.3202,35.8892,1
Momentum,434,169.1648,0,0.6744,36.5636,1
Momentum,435,170.3056,0,-0.0345,36.5291,1
Momentum,436,170.2468,0,0.6977,37.2267,1
Momentum,437,171.4345,0,-0.7458,36.4809,1
Momentum,438,170.1559,0,-0.8659,35.6150,1
Momentum,439,168.6826,0,-0.0482,35.5668,1
Momentum,440,168.6012,1,0.0000,35.5668,1
Momentum,441,168.8756,0,-0.0431,35.5237,1
Momentum,442,168.8028,0,-1.0053,34.5184,1
Momentum,443,167.1059,2,0.0176,34.5360,1
Momentum,444,167.0765,2,0.5987,35.1347,1
Momentum,445,166.0763,2,-0.3788,34.7559,1
Momentum,446,166.7054,2,-0.2131,34.5428,1
Momentum,447,167.0606,2,0.4237,34.9665,1
Momentum,448,166.3528,2,0.1993,35.1658,1
Momentum,449,166.0213,2,0.4525,35.6183,1
Momentum,450,165.2700,2,-0.0505,35.5677,1
Momentum,451,165.3536,2,-0.5404,35.0273,1
Momentum,452,166.2472,2,0.4233,35.4506,1
Momentum,453,165.5434,2,-0.3161,35.1346,1
Momentum,454,166.0667,2,0.1989,35.3335,1
Momentum,455,165.7363,2,0.3161,35.6496,1
Momentum,456,165.2124,2,-0.0308,35.6188,1
Momentum,457,165.2633,2,0.4200,36.0388,1
Momentum,458,164.5691,2,0.1666,36.2054,1
Momentum,459,164.2949,2,0.4722,36.6777,1
Momentum,460,163.5191,2,-1.0965,35.5812,1
Momentum,461,165.3121,2,-0.0967,35.4845,1
Momentum,462,165.4719,2,0.2636,35.7481,1
Momentum,463,165.0357,2,-0.1918,35.5563,1
Momentum,464,165.3522,2,-0.0240,35.5323,1
Momentum,465,165.3919,2,0.0297,35.5620,1
Momentum,466,165.3428,2,-0.3758,35.1862,1
Momentum,467,165.9641,2,-0.4248,34.7614,1
Momentum,468,166.6691,2,0.2164,34.9778,1
Momentum,469,166.3084,2,0.2278,35.2057,1
Momentum,470,165.9295,2,0.0719,35.2776,1
Momentum,471,165.8102,2,1.0463,36.3239,1
Momentum,472,164.0753,2,0.6209,36.9448,1
Momentum,473,163.0566,2,-0.8205,36.1243,1
Momentum,474,164.3944,2,-0.9084,35.2159,1
Momentum,475,165.8879,2,0.0581,35.2740,1
Momentum,476,165.7914,2,-0.3431,34.9309,1
Momentum,477,166.3603,1,0.0000,34.9309,1
Momentum,478,166.6885,0,1.5153,36.4462,1
Momentum,479,169.2143,0,0.4918,36.9380,1
Momentum,480,170.0464,0,-0.1220,36.8159,1
Momentum,481,169.8390,0,-0.5059,36.3101,1
Momentum,482,168.9798,0,-0.7912,35.5189,1
Momentum,483,167.6428,0,0.1061,35.6249,1
Momentum,484,167.8206,0,-0.3569,35.2680,1
Momentum,485,167.2217,0,-0.6588,34.6092,1
Momentum,486,166.1200,0,-0.2565,34.3527,1
Momentum,487,165.6939,0,-0.4543,33.8984,1
Momentum,488,164.9411,0,0.9093,34.8077,1
Momentum,489,166.4410,0,0.4689,35.2766,1
Momentum,490,167.2214,0,0.0178,35.2944,1
Momentum,491,167.2512,0,0.7286,36.0230,1
Momentum,492,168.4697,0,0.0211,36.0441,1
Momentum,493,168.5053,0,-0.4256,35.6185,1
Momentum,494,167.7882,0,0.7308,36.3494,1
Momentum,495,169.0145,0,0.2234,36.5728,1
Momentum,496,169.3921,0,-0.5326,36.0402,1
Momentum,497,168.4898,0,-0.1066,35.9336,1
Momentum,498,168.3103,0,-0.4271,35.5065,1
Momentum,499,167.5914,0,-0.6496,34.8569,1
Momentum,500,166.5028,0,0.4883,35.3452,1
Momentum,501,167.3158,0,0.9317,36.2769,1
Momentum,502,168.8747,0,-0.6901,35.5868,1
Momentum,503,167.7093,0,0.2755,35.8624,1
Momentum,504,168.1714,0,-0.3163,35.5461,1
Momentum,505,167.6395,0,-0.2234,35.3227,1
Momentum,506,167.2650,0,-0.2630,35.0596,1
Momentum,507,166.8250,1,-0.0000,35.0596,1
Momentum,508,166.1897,2,-0.0761,34.9835,1
Momentum,509,166.3163,2,0.3508,35.3343,1
Momentum,510,165.7329,2,-0.1972,35.1370,1
Momentum,511,166.0598,2,-0.0325,35.1045,1
Momentum,512,166.1138,2,0.0600,35.1645,1
Momentum,513,166.0141,2,0.3792,35.5437,1
Momentum,514,165.3845,2,0.2016,35.7454,1
Momentum,515,165.0511,2,-0.4538,35.2916,1
Momentum,516,165.8000,1,0.0000,35.2916,1
Momentum,517,166.3079,0,-0.4211,34.8705,1
Momentum,518,165.6077,2,-0.1185,34.7520,1
Momentum,519,165.8039,2,-0.4271,34.3250,1
Momentum,520,166.5120,2,0.7591,35.0840,1
Momentum,521,165.2481,2,-0.3446,34.7394,1
Momentum,522,165.8175,2,0.2556,34.9950,1
Momentum,523,165.3937,2,-0.3531,34.6419,1
Momentum,524,165.9777,2,0.3087,34.9506,1
Momentum,525,165.4654,2,0.7977,35.7483,1
Momentum,526,164.1454,2,0.6775,36.4259,1
Momentum,527,163.0333,2,-0.1742,36.2517,1
Momentum,528,163.3173,2,-0.2689,35.9828,1
Momentum,529,163.7564,2,0.3139,36.2967,1
Momentum,530,163.2423,2,-0.4570,35.8398,1
Momentum,531,163.9882,2,0.6900,36.5298,1
Momentum,532,162.8568,2,-0.1237,36.4060,1
Momentum,533,163.0582,2,0.4443,36.8504,1
Momentum,534,162.3337,2,0.1484,36.9988,1
Momentum,535,162.0927,2,-0.2039,36.7950,1
Momentum,536,162.4232,2,0.2538,37.0488,1
Momentum,537,162.0109,2,0.0068,37.0556,1
Momentum,538,161.9999,2,-0.6804,36.3752,1
Momentum,539,163.1021,2,0.1345,36.5098,1
Momentum,540,162.8827,2,-0.5658,35.9439,1
Momentum,541,163.8043,2,0.4254,36.3693,1
Momentum,542,163.1075,2,-0.4081,35.9612,1
Momentum,543,163.7731,2,-0.8315,35.1297,1
Momentum,544,165.1349,1,-0.0000,35.1297,1
Momentum,545,163.2980,2,0.2482,35.3779,1
Momentum,546,162.8928,2,-0.4384,34.9394,1
Momentum,547,163.6070,2,-0.0332,34.9062,1
Momentum,548,163.6614,2,-0.3122,34.5939,1
Momentum,549,164.1724,2,0.1795,34.7734,1
Momentum,550,163.8778,2,-0.1663,34.6071,1
Momentum,551,164.1503,2,-0.0397,34.5674,1
Momentum,552,164.2155,2,-0.6824,33.8850,1
Momentum,553,165.3361,2,-0.2020,33.6830,1
Momentum,554,165.6700,0,0.2316,33.9147,1
Momentum,555,166.0538,0,-0.1415,33.7731,1
Momentum,556,165.8188,0,-0.1712,33.6020,1
Momentum,557,165.5349,0,-0.1363,33.4657,1
Momentum,558,165.3093,0,0.2706,33.7362,1
Momentum,559,165.7566,0,-0.1372,33.5990,1
Momentum,560,165.5291,0,0.2130,33.8120,1
Momentum,561,165.8817,0,1.0631,34.8751,1
Momentum,562,167.6451,0,0.4246,35.2997,1
Momentum,563,168.3569,0,-0.1672,35.1325,1
Momentum,564,168.0754,0,0.5678,35.7003,1
Momentum,565,169.0298,0,-0.2253,35.4750,1
Momentum,566,168.6490,0,-0.9877,34.4873,1
Momentum,567,166.9833,0,-0.4542,34.0331,1
Momentum,568,166.2248,0,-0.8487,33.1844,1
Momentum,569,164.8141,0,-0.0757,33.1088,1
Momentum,570,164.6894,0,0.1077,33.2165,1
Momentum,571,164.8668,0,0.9068,34.1233,1
Momentum,572,166.3618,0,0.2048,34.3280,1
Momentum,573,166.7025,0,-0.0679,34.2601,1
Momentum,574,166.5892,0,0.4389,34.6991,1
Momentum,575,167.3205,0,-1.0386,33.6605,1
Momentum,576,165.5827,0,0.1851,33.8456,1
Momentum,577,165.8893,0,0.4337,34.2793,1
Momentum,578,166.6087,0,-0.6699,33.6094,1
Momentum,579,165.4925,0,0.6270,34.2363,1
Momentum,580,166.5301,0,0.2051,34.4414,1
Momentum,581,166.8716,0,-0.1670,34.2744,1
Momentum,582,166.5929,0,0.3444,34.6188,1
Momentum,583,167.1667,0,1.1099,35.7287,1
Momentum,584,169.0221,0,0.0542,35.7829,1
Momentum,585,169.1137,0,0.0828,35.8657,1
Momentum,586,169.2537,0,-0.2558,35.6099,1
Momentum,587,168.8208,0,-0.4287,35.1812,1
Momentum,588,168.0970,0,0.3906,35.5718,1
Momentum,589,168.7536,0,-0.4298,35.1420,1
Momentum,590,168.0283,0,0.0316,35.1735,1
Momentum,591,168.0813,0,-0.2314,34.9421,1
Momentum,592,167.6923,2,-0.2360,34.7061,1
Momentum,593,168.0880,1,0.0000,34.7061,1
Momentum,594,168.3477,2,-0.4810,34.2251,1
Momentum,595,169.1575,0,-0.2771,33.9480,1
Momentum,596,168.6888,0,-0.1501,33.7979,1
Momentum,597,168.4357,0,-0.4795,33.3184,1
Momentum,598,167.6281,0,-0.2026,33.1158,1
Momentum,599,167.2884,0,0.2000,33.3158,1
Momentum,600,167.6230,0,0.3708,33.6866,1
Momentum,601,168.2446,0,-0.4474,33.2392,1
Momentum,602,167.4918,0,0.4288,33.6681,1
Momentum,603,168.2101,0,0.6368,34.3049,1
Momentum,604,169.2813,0,0.1559,34.4607,1
Momentum,605,169.5452,0,0.8383,35.2991,1
Momentum,606,170.9665,0,-0.4505,34.8486,1
Momentum,607,170.1963,0,-0.6512,34.1974,1
Momentum,608,169.0880,0,-0.8754,33.3220,1
Momentum,609,167.6078,0,0.7241,34.0461,1
Momentum,610,168.8214,0,0.2841,34.3301,1
Momentum,611,169.3010,0,-0.0664,34.2638,1
Momentum,612,169.1887,0,0.0956,34.3594,1
Momentum,613,169.3504,0,-0.5732,33.7862,1
Momentum,614,168.3797,2,-1.1491,32.6371,1
Momentum,615,170.3145,0,-0.0089,32.6282,1
Momentum,616,170.2993,0,-0.0178,32.6104,1
Momentum,617,170.2690,0,0.2727,32.8831,1
Momentum,618,170.7334,0,0.1437,33.0268,1
Momentum,619,170.9787,0,0.0160,33.0428,1
Momentum,620,171.0060,0,-0.4593,32.5835,1
Momentum,621,170.2205,0,0.1547,32.7382,1
Momentum,622,170.4839,0,0.8086,33.5468,1
Momentum,623,171.8625,0,0.5123,34.0591,1
Momentum,624,172.7429,0,0.5989,34.6580,1
Momentum,625,173.7775,0,-0.4032,34.2548,1
Momentum,626,173.0768,0,-0.6057,33.6491,1
Momentum,627,172.0285,0,-0.1772,33.4719,1
Momentum,628,171.7236,0,-0.0841,33.3878,1
Momentum,629,171.5792,0,0.4042,33.7920,1
Momentum,630,172.2727,0,-0.9116,32.8804,1
Momentum,631,170.7023,0,0.6360,33.5164,1
Momentum,632,171.7880,0,-0.1855,33.3309,1
Momentum,633,171.4694,0,-0.3020,33.0290,1
Momentum,634,170.9516,0,-0.5616,32.4674,1
Momentum,635,169.9915,2,0.8390,33.3064,1
Momentum,636,168.5652,2,-0.3722,32.9342,1
Momentum,637,169.1927,1,-0.0000,32.9342,1
Momentum,638,169.1889,0,-0.6468,32.2874,1
Momentum,639,168.0947,2,0.6208,32.9083,1
Momentum,640,167.0510,2,0.1341,33.0424,1
Momentum,641,166.8270,2,-0.8338,32.2085,1
Momentum,642,168.2181,2,0.1316,32.3401,1
Momentum,643,167.9967,2,0.7174,33.0575,1
Momentum,644,166.7915,2,0.0833,33.1408,1
Momentum,645,166.6525,2,0.0922,33.2330,1
Momentum,646,166.4989,2,1.2524,34.4855,1
Momentum,647,164.4136,2,-0.0809,34.4045,1
Momentum,648,164.5467,2,0.0091,34.4136,1
Momentum,649,164.5318,2,-0.4422,33.9714,1
Momentum,650,165.2593,2,-0.9763,32.9951,1
Momentum,651,166.8727,2,-0.5722,32.4229,1
Momentum,652,167.8275,2,0.1247,32.5477,1
Momentum,653,167.6182,2,0.5184,33.0661,1
Momentum,654,166.7493,2,-1.2704,31.7957,1
Momentum,655,168.8677,2,-0.0007,31.7950,1
Momentum,656,168.8688,2,0.0208,31.8158,1
Momentum,657,168.8337,2,0.0378,31.8535,1
Momentum,658,168.7699,2,-0.0694,31.7841,1
Momentum,659,168.8871,2,0.0963,31.8804,1
Momentum,660,168.7244,2,0.2951,32.1756,1
Momentum,661,168.2264,2,0.2685,32.4440,1
Momentum,662,167.7748,2,0.0106,32.4546,1
Momentum,663,167.7570,2,0.2536,32.7082,1
Momentum,664,167.3316,2,0.3225,33.0307,1
Momentum,665,166.7920,2,-0.0856,32.9452,1
Momentum,666,166.9347,2,0.0920,33.0371,1
Momentum,667,166.7811,2,-0.7563,32.2809,1
Momentum,668,168.0425,1,-0.0000,32.2809,1
Momentum,669,165.9167,2,-0.5874,31.6935,1
Momentum,670,166.8913,1,0.0000,31.6935,1
Momentum,671,167.9408,2,0.9876,32.6811,1
Momentum,672,166.2822,2,0.1149,32.7960,1
Momentum,673,166.0911,2,0.1231,32.9191,1
Momentum,674,165.8866,2,0.6168,33.5359,1
Momentum,675,164.8634,2,0.2840,33.8200,1
Momentum,676,164.3952,1,-0.0000,33.8200,1
Momentum,677,163.6842,2,-0.9865,32.8334,1
Momentum,678,165.2989,0,0.5328,33.3663,1
Momentum,679,166.1797,0,0.6652,34.0315,1
Momentum,680,167.2852,0,0.3648,34.3963,1
Momentum,681,167.8954,1,-0.0000,34.3963,1
Momentum,682,166.9946,2,0.2229,34.6191,1
Momentum,683,166.6224,1,0.0000,34.6191,1
Momentum,684,167.0800,2,0.5593,35.1785,1
Momentum,685,166.1455,2,-0.3974,34.7810,1
Momentum,686,166.8058,2,0.0812,34.8622,1
Momentum,687,166.6704,2,0.1417,35.0039,1
Momentum,688,166.4342,2,-0.3871,34.6168,1
Momentum,689,167.0784,2,-0.2386,34.3782,1
Momentum,690,167.4771,2,0.1585,34.5367,1
Momentum,691,167.2117,2,-0.5766,33.9602,1
Momentum,692,168.1757,0,-0.5212,33.4390,1
Momentum,693,167.2993,1,0.0000,33.4390,1
Momentum,694,167.8242,0,0.2863,33.7253,1
Momentum,695,168.3047,0,-0.1579,33.5674,1
Momentum,696,168.0390,0,0.1524,33.7198,1
Momentum,697,168.2951,0,-0.6052,33.1147,1
Momentum,698,167.2767,0,0.4619,33.5765,1
Momentum,699,168.0492,0,-0.0912,33.4854,1
Momentum,700,167.8960,1,-0.0000,33.4854,1
Momentum,701,165.9941,2,-1.6948,31.7905,2
Momentum,702,168.8074,0,-1.4494,30.3411,2
Momentum,703,166.3607,0,-2.7405,27.6006,2
Momentum,704,161.8015,2,3.0924,30.6930,2
Momentum,705,156.7979,2,-0.9466,29.7464,2
Momentum,706,158.2822,2,2.6377,32.3841,2
Momentum,707,154.1072,2,-3.1995,29.1846,2
Momentum,708,159.0378,2,4.1371,33.3217,2
Momentum,709,152.4583,2,-3.1193,30.2024,2
Momentum,710,157.2140,2,-0.1904,30.0120,2
Momentum,711,157.5133,2,0.3961,30.4081,2
Momentum,712,156.8894,2,1.2547,31.6628,2
Momentum,713,154.9209,2,-0.5575,31.1053,2
Momentum,714,155.7846,2,0.2867,31.3920,2
Momentum,715,155.3380,2,-1.9159,29.4761,2
Momentum,716,158.3141,2,-0.0057,29.4704,2
Momentum,717,158.3231,2,-0.0740,29.3964,2
Momentum,718,158.4403,2,0.8991,30.2955,2
Momentum,719,157.0157,2,0.3213,30.6169,2
Momentum,720,156.5111,2,-0.3768,30.2401,2
Momentum,721,157.1008,2,3.4782,33.7183,2
Momentum,722,151.6365,2,2.8874,36.6056,2
Momentum,723,147.2583,2,-1.2876,35.3181,2
Momentum,724,149.1543,2,-0.1199,35.1981,2
Momentum,725,149.3332,2,0.5931,35.7912,2
Momentum,726,148.4475,2,0.1876,35.9788,2
Momentum,727,148.1691,2,-0.4785,35.5003,2
Momentum,728,148.8781,2,1.3118,36.8121,2
Momentum,729,146.9251,2,1.8163,38.6284,2
Momentum,730,144.2564,2,-0.1759,38.4525,2
Momentum,731,144.5102,2,2.2620,40.7145,2
Momentum,732,141.2414,2,-0.6309,40.0837,2
Momentum,733,142.1324,2,3.8285,43.9121,2
Momentum,734,136.6909,2,-2.0146,41.8976,2
Momentum,735,139.4447,2,-0.7774,41.1201,2
Momentum,736,140.5287,2,-0.3091,40.8111,2
Momentum,737,140.9631,2,-1.8546,38.9564,2
Momentum,738,143.5774,2,-3.2475,35.7089,2
Momentum,739,148.2401,2,-1.8277,33.8812,2
Momentum,740,150.9495,2,3.8797,37.7609,2
Momentum,741,145.0931,2,2.8757,40.6366,2
Momentum,742,140.9207,2,1.5670,42.2036,2
Momentum,743,138.7125,2,0.1842,42.3878,2
Momentum,744,138.4570,2,-0.8806,41.5072,2
Momentum,745,139.6763,2,1.7977,43.3049,2
Momentum,746,137.1653,2,-0.1652,43.1397,2
Momentum,747,137.3919,2,1.8923,45.0320,2
Momentum,748,134.7920,2,1.6086,46.6406,2
Momentum,749,132.6237,2,3.4336,50.0742,2
Momentum,750,128.0700,2,2.4232,52.4974,2
Momentum,751,124.9665,2,3.5120,56.0094,2
Momentum,752,120.5778,2,2.7048,58.7141,2
Momentum,753,117.3164,2,-2.4099,56.3043,2
Momentum,754,120.1436,2,2.6484,58.9527,2
Momentum,755,116.9617,2,-6.4666,52.4861,2
Momentum,756,124.5251,2,-0.9205,51.5657,2
Momentum,757,125.6713,2,-0.1757,51.3900,2
Momentum,758,125.8921,2,2.3106,53.7005,2
Momentum,759,122.9833,2,-1.4369,52.2636,2
Momentum,760,124.7505,2,1.6518,53.9154,2
Momentum,761,122.6898,2,-0.0263,53.8891,2
Momentum,762,122.7221,2,-5.9863,47.9028,2
Momentum,763,130.0686,2,0.4781,48.3809,2
Momentum,764,129.4467,2,-2.4057,45.9752,2
Momentum,765,132.5608,2,1.8431,47.8183,2
Momentum,766,130.1175,2,0.3372,48.1555,2
Momentum,767,129.6789,2,-3.8392,44.3163,2
Momentum,768,134.6575,2,1.6446,45.9609,2
Momentum,769,132.4429,2,-3.8534,42.1075,2
Momentum,770,137.5465,2,-1.3010,40.8064,2
Momentum,771,139.3360,2,1.4505,42.2570,2
